"","trip","Year","month","gear","light","fleet","bait","hook","hooks","sets","SWO","BUM","lat5","lon5","lat","lon","hbf","habSWO","habBUM","season","area"
"352","3.2010.7.1.40.-65",2010,7,3,1,1,2,1,3.3,3,10,0,40,-65,40.5,-67.5,4,3.874e-08,1.2299e-09,3,"N"
"353","3.2010.8.1.40.-55",2010,8,3,1,1,2,1,0.8,1,3,0,40,-55,41.5,-59.5,4,4.6123e-08,8.9772e-09,3,"N"
"354","3.2011.12.1.25.-60",2011,12,3,1,1,2,1,1.1,1,2,0,25,-60,29.5,-63.5,4,2.1716e-08,2.4397e-08,4,"N"
"355","3.2011.2.1.25.-65",2011,2,3,1,1,2,1,12.88,13,19,0,25,-65,28.5,-66.5,4,1.9772e-08,2.271e-08,1,"N"
"356","3.2012.12.1.30.-70",2012,12,3,1,1,2,1,1,2,3,0,30,-70,32.5,-73.5,4,2.1336e-08,3.77525e-08,4,"N"
"357","3.2012.4.1.25.-75",2012,4,3,1,1,2,1,6.4,12,14,0,25,-75,28.5,-78.5,4,2.2796e-08,4.8459e-08,2,"N"
"358","3.2013.1.1.25.-60",2013,1,3,1,1,2,1,4.036,4,8,0,25,-60,27.5,-63.5,4,2.0337e-08,3.207e-08,1,"N"
"359","3.2013.10.1.30.-70",2013,10,3,1,1,2,1,2,4,3,0,30,-70,30.5,-71,4,2.1224e-08,3.72815e-08,4,"N"
"360","3.2013.11.1.25.-55",2013,11,3,1,1,2,1,8.24,8,16,1,25,-55,29.5,-58.5,4,2.1046e-08,3.35065e-08,4,"N"
"361","3.2013.11.1.25.-70",2013,11,3,1,1,2,1,1,2,3,0,25,-70,29.5,-73.5,4,2.15055e-08,3.8735e-08,4,"N"
"362","3.2013.3.1.25.-80",2013,3,3,1,1,2,1,1.6,4,0,0,25,-80,29.5,-80.5,4,0,0,1,"N"
"363","3.2013.9.1.30.-70",2013,9,3,1,1,2,1,2.5,5,3,0,30,-70,32.5,-72.5,4,2.0957e-08,5.5297e-08,3,"N"
"364","3.2014.2.1.20.-50",2014,2,3,1,1,2,1,4.224,5,8,0,20,-50,22.5,-53.5,4,2.108e-08,7.151e-08,1,"N"
"365","3.2014.5.1.30.-70",2014,5,3,1,1,2,1,3.36,4,5,0,30,-70,33,-71.5,4,2.14495e-08,2.40995e-08,2,"N"
"366","32.2007.5.1.30.-70",2007,5,32,2,1,2,1,0.6,1,3,0,30,-70,32.5,-73.5,2,1.0338e-08,2.3522e-08,2,"N"
"367","33.2005.4.1.25.-85",2005,4,33,2,1,2,1,1.2,2,4,0,25,-85,27.5,-87.5,3,1.6367e-08,2.2303e-08,2,"N"
"368","33.2006.11.1.25.-75",2006,11,33,2,1,2,1,1.152,3,8,0,25,-75,28.5,-77.5,3,1.5305e-08,6.7292e-08,4,"N"
"369","33.2010.6.1.25.-85",2010,6,33,2,1,2,1,1.503,3,8,0,25,-85,26.5,-86.5,3,1.6686e-08,5.5889e-08,2,"N"
"370","33.2010.6.1.40.-40",2010,6,33,2,1,2,1,3.42,4,17,0,40,-40,43.5,-42.5,3,1.5791e-08,1.353425e-09,2,"N"
"371","33.2010.9.1.25.-75",2010,9,33,2,1,2,1,2.499,6,12,0,25,-75,27.5,-78.5,3,1.5154e-08,1.2721e-07,3,"N"
"372","33.2010.9.1.40.-45",2010,9,33,2,1,2,1,1.35,1,17,0,40,-45,44.5,-45.5,3,2.8195e-08,1.5863e-10,3,"N"
"373","33.2011.5.1.25.-75",2011,5,33,2,1,2,1,0.3,1,5,0,25,-75,28.5,-78.5,3,1.5306e-08,5.8282e-08,2,"N"
"374","33.2012.10.1.45.-40",2012,10,33,2,1,2,1,0.75,1,8,0,45,-40,49.5,-43.5,3,3.2683e-08,8.1661e-11,4,"N"
"375","33.2012.5.1.25.-75",2012,5,33,2,1,2,1,6.003,19,40,2,25,-75,28.5,-78.5,3,1.5257e-08,5.86e-08,2,"N"
"376","33.2013.5.1.25.-75",2013,5,33,2,1,2,1,0.99,3,8,0,25,-75,27.5,-78.5,3,1.5309e-08,6.3973e-08,2,"N"
"377","33.2014.11.1.25.-75",2014,11,33,2,1,2,1,1.173,3,6,0,25,-75,28.5,-79.5,3,1.7536e-08,9.5899e-08,4,"N"
"378","33.2014.11.1.25.-80",2014,11,33,2,1,2,1,0.396,1,0,0,25,-80,28.5,-84.5,3,0,0,4,"N"
"379","33.2014.6.1.25.-80",2014,6,33,2,1,2,1,6.276,15,0,0,25,-80,28.5,-83.5,3,0,0,2,"N"
"380","34.2004.7.1.25.-85",2004,7,34,2,1,2,1,15.784,23,39,1,25,-85,28.5,-87.5,4,1.7767e-08,6.177e-08,3,"N"
"381","34.2005.3.1.25.-75",2005,3,34,2,1,2,1,0.5,1,2,0,25,-75,27.5,-77.5,4,1.4653e-08,3.6634e-08,1,"N"
"382","34.2005.3.1.25.-80",2005,3,34,2,1,2,1,13.788,16,0,0,25,-80,27.5,-84.5,4,0,0,1,"N"
"383","34.2005.3.1.25.-85",2005,3,34,2,1,2,1,45.128,52,85,0,25,-85,27.5,-86.5,4,1.7834e-08,1.336e-08,1,"N"
"384","34.2005.4.1.25.-85",2005,4,34,2,1,2,1,25.476,30,54,0,25,-85,27.5,-86.5,4,1.8649e-08,1.7864e-08,2,"N"
"385","34.2005.7.1.25.-85",2005,7,34,2,1,2,1,47.88,57,99,2,25,-85,28.5,-86.5,4,1.7842e-08,5.2616e-08,3,"N"
"386","34.2005.9.1.35.-65",2005,9,34,2,1,2,1,8.62,13,25,0,35,-65,39.5,-68.5,4,2.8264e-08,9.1784e-09,3,"N"
"387","34.2006.1.1.35.-65",2006,1,34,2,1,2,1,1.2,3,1,0,35,-65,36.5,-67.5,4,1.4835e-08,2.3996e-08,1,"N"
"388","34.2006.10.1.35.-65",2006,10,34,2,1,2,1,6.5,9,16,0,35,-65,38.5,-68.5,4,2.0077e-08,6.7401e-09,4,"N"
"389","34.2006.11.1.25.-85",2006,11,34,2,1,2,1,35.072,40,83,2,25,-85,27.5,-86.5,4,1.6427e-08,3.0611e-08,4,"N"
"390","34.2006.6.1.25.-75",2006,6,34,2,1,2,1,9.356,17,18,3,25,-75,28.5,-78.5,4,1.6008e-08,7.2673e-08,2,"N"
"391","34.2006.6.1.25.-85",2006,6,34,2,1,2,1,20.704,23,39,1,25,-85,27.5,-87.5,4,1.8979e-08,4.5332e-08,2,"N"
"392","34.2007.11.1.25.-80",2007,11,34,2,1,2,1,4.224,5,0,0,25,-80,27.5,-84.5,4,0,2.4231e-08,4,"N"
"393","34.2007.6.1.30.-70",2007,6,34,2,1,2,1,3.8,5,11,0,30,-70,32.5,-73.5,4,1.4614e-08,1.9477e-08,2,"N"
"394","34.2007.9.1.40.-40",2007,9,34,2,1,2,1,1,1,2,0,40,-40,44.5,-41.5,4,2.0657e-08,2.9563e-09,3,"N"
"395","34.2008.1.1.25.-75",2008,1,34,2,1,2,1,11.608,20,32,2,25,-75,28.5,-78.5,4,1.5652e-08,4.8114e-08,1,"N"
"396","34.2008.5.1.25.-75",2008,5,34,2,1,2,1,26.052,45,70,2,25,-75,28.5,-78.5,4,1.598e-08,5.0274e-08,2,"N"
"397","34.2008.6.1.30.-70",2008,6,34,2,1,2,1,0.6,2,1,0,30,-70,32.5,-72.5,4,1.4698e-08,2.9324e-08,2,"N"
"398","34.2008.8.1.35.-65",2008,8,34,2,1,2,1,12.964,16,56,1,35,-65,39.5,-69,4,3.51695e-08,6.997e-09,3,"N"
"399","34.2008.8.1.40.-60",2008,8,34,2,1,2,1,6.352,6,33,0,40,-60,40.5,-64.5,4,4.1719e-08,5.0627e-09,3,"N"
"400","34.2009.6.1.25.-80",2009,6,34,2,1,2,1,44.848,56,0,0,25,-80,28.5,-84.5,4,0,0,2,"N"
"401","34.2009.8.1.25.-85",2009,8,34,2,1,2,1,65.124,78,115,3,25,-85,28.5,-86.5,4,1.6021e-08,5.4036e-08,3,"N"
"402","34.2009.9.1.30.-70",2009,9,34,2,1,2,1,2.7,3,3,0,30,-70,30.5,-74.5,4,1.4463e-08,5.3137e-08,3,"N"
"403","34.2010.10.1.10.-40",2010,10,34,2,1,2,1,1.8,2,2,0,10,-40,10.5,-43.5,4,1.552e-08,2.9588e-08,4,"N"
"404","34.2010.10.1.40.-40",2010,10,34,2,1,2,1,4.212,3,11,0,40,-40,44.5,-42.5,4,2.1307e-08,1.0461e-09,4,"N"
"405","34.2010.12.1.25.-75",2010,12,34,2,1,2,1,3.26,5,6,0,25,-75,26.5,-78.5,4,1.5964e-08,5.4272e-08,4,"N"
"406","34.2010.3.1.10.-40",2010,3,34,2,1,2,1,2.4,3,2,0,10,-40,10.5,-43.5,4,1.4703e-08,4.1797e-08,1,"N"
"407","34.2011.1.1.5.-40",2011,1,34,2,1,2,1,1.6,2,3,0,5,-40,9.5,-44.5,4,1.5752e-08,3.3347e-08,1,"N"
"408","34.2011.1.1.5.-45",2011,1,34,2,1,2,1,0.8,1,2,0,5,-45,9.5,-45.5,4,1.5945e-08,3.5105e-08,1,"N"
"409","34.2011.12.1.25.-70",2011,12,34,2,1,2,1,2.4,3,4,0,25,-70,29.5,-72.5,4,1.4953e-08,2.2269e-08,4,"N"
"410","34.2011.7.1.40.-65",2011,7,34,2,1,2,1,8.156,9,41,0,40,-65,40.5,-66.5,4,3.6897e-08,2.6783e-09,3,"N"
"411","34.2011.8.1.25.-75",2011,8,34,2,1,2,1,30.32,53,54,8,25,-75,28.5,-78.5,4,1.5548e-08,1.2542e-07,3,"N"
"412","34.2011.8.1.25.-80",2011,8,34,2,1,2,1,20.36,29,0,0,25,-80,28.5,-83.5,4,0,0,3,"N"
"413","34.2011.9.1.45.-40",2011,9,34,2,1,2,1,5.464,6,22,0,45,-40,46.5,-41.5,4,2.3444e-08,4.8818e-10,3,"N"
"414","34.2012.10.1.40.-45",2012,10,34,2,1,2,1,4.728,6,11,0,40,-45,44.5,-46.5,4,2.4765e-08,3.5045e-10,4,"N"
"415","34.2012.10.1.40.-60",2012,10,34,2,1,2,1,16.952,19,25,0,40,-60,40.5,-63.5,4,2.0406e-08,5.8423e-09,4,"N"
"416","34.2012.5.1.25.-80",2012,5,34,2,1,2,1,13.404,24,0,0,25,-80,27.5,-83.5,4,0,0,2,"N"
"417","34.2012.5.1.30.-70",2012,5,34,2,1,2,1,1.952,2,4,0,30,-70,32.5,-73.5,4,1.48095e-08,2.62025e-08,2,"N"
"418","34.2013.10.1.25.-80",2013,10,34,2,1,2,1,24.064,31,0,0,25,-80,28.5,-84.5,4,0,0,4,"N"
"419","34.2013.2.1.25.-75",2013,2,34,2,1,2,1,4.332,11,10,0,25,-75,28.5,-78.5,4,1.5092e-08,4.6652e-08,1,"N"
"420","34.2013.8.1.25.-80",2013,8,34,2,1,2,1,34.356,45,0,0,25,-80,28.5,-83.5,4,0,0,3,"N"
"421","34.2013.9.1.35.-65",2013,9,34,2,1,2,1,11.16,24,23,0,35,-65,35.5,-68.5,4,1.5072e-08,4.8852e-08,3,"N"
"422","34.2013.9.1.40.-65",2013,9,34,2,1,2,1,14.776,28,56,0,40,-65,40.5,-66.5,4,2.9281e-08,5.7081e-09,3,"N"
"423","34.2014.10.1.40.-40",2014,10,34,2,1,2,1,9.176,9,21,0,40,-40,44.5,-40.5,4,1.8973e-08,5.1235e-09,4,"N"
"424","34.2014.10.1.40.-45",2014,10,34,2,1,2,1,1.768,2,4,0,40,-45,44.5,-45.5,4,2.6501e-08,3.5045e-10,4,"N"
"425","34.2014.12.1.25.-75",2014,12,34,2,1,2,1,2.148,6,9,0,25,-75,28.5,-77,4,1.53625e-08,3.7164e-08,4,"N"
"426","34.2014.7.1.25.-85.1",2014,7,34,2,1,2,1,16.4,20,43,1,25,-85,28.5,-87.5,4,1.7229e-08,7.2318e-08,3,"N"
"427","34.2014.8.1.25.-85.2",2014,8,34,2,1,2,1,15.984,20,25,0,25,-85,28.5,-87.5,4,1.6057e-08,7.173e-08,3,"N"
"428","34.2014.9.1.40.-45",2014,9,34,2,1,2,1,1.052,1,1,0,40,-45,42.5,-45.5,4,2.3202e-08,4.708e-09,3,"N"
"429","34.2015.10.1.40.-40",2015,10,34,2,1,2,1,1.476,3,4,0,40,-40,43.5,-44.5,4,1.9581e-08,3.069e-09,4,"N"
"430","34.2015.6.1.35.-70",2015,6,34,2,1,2,1,0.44,1,1,0,35,-70,37.5,-70.5,4,1.5369e-08,9.0686e-09,2,"N"
"431","35.2005.1.1.35.-70",2005,1,35,2,1,2,1,2.025,3,1,0,35,-70,37.5,-70.5,5,1.2049e-08,3.8117e-09,1,"N"
"432","35.2005.5.1.25.-85",2005,5,35,2,1,2,1,8.16,11,8,0,25,-85,27.5,-86.5,5,1.482e-08,4.2663e-08,2,"N"
"433","35.2005.8.1.25.-85",2005,8,35,2,1,2,1,2.235,3,3,0,25,-85,28.5,-87.5,5,1.2696e-08,1.2555e-07,3,"N"
"434","35.2006.4.1.35.-65",2006,4,35,2,1,2,1,8.07,10,7,0,35,-65,36,-68.5,5,1.1375e-08,1.19556e-08,2,"N"
"435","35.2006.6.1.35.-70",2006,6,35,2,1,2,1,12.845,24,15,0,35,-70,36.5,-70.5,5,1.2002e-08,1.7886e-08,2,"N"
"436","35.2007.10.1.40.-40",2007,10,35,2,1,2,1,5,5,6,0,40,-40,43.5,-43.5,5,1.6178e-08,1.1856e-09,4,"N"
"437","35.2007.12.1.35.-65",2007,12,35,2,1,2,1,10.715,21,15,0,35,-65,36.5,-68.5,5,1.1828e-08,2.6746e-08,4,"N"
"438","35.2007.9.1.40.-65",2007,9,35,2,1,2,1,3.52,5,16,0,40,-65,40.5,-67.5,5,4.8829e-08,3.8095e-09,3,"N"
"439","35.2008.2.1.25.-70",2008,2,35,2,1,2,1,11.2,14,14,0,25,-70,29.5,-73.5,5,1.0601e-08,3.6441e-08,1,"N"
"440","35.2008.5.1.25.-75",2008,5,35,2,1,2,1,3.495,7,2,0,25,-75,28.5,-76.5,5,1.1689e-08,5.2576e-08,2,"N"
"441","35.2008.6.1.25.-80",2008,6,35,2,1,2,1,1.4,2,0,0,25,-80,27.5,-83.5,5,0,0,2,"N"
"442","35.2008.8.1.40.-55",2008,8,35,2,1,2,1,3.24,3,9,0,40,-55,40.5,-57.5,5,2.2847e-08,2.0206e-08,3,"N"
"443","35.2008.9.1.45.-35",2008,9,35,2,1,2,1,1.6,2,4,0,45,-35,47.5,-35.5,5,1.7166e-08,7.9231e-10,3,"N"
"444","35.2009.4.1.25.-75",2009,4,35,2,1,2,1,4.48,9,3,0,25,-75,27.5,-78.5,5,1.2299e-08,5.7161e-08,2,"N"
"445","35.2009.7.1.25.-75",2009,7,35,2,1,2,1,16.22,25,16,4,25,-75,28.5,-79.5,5,1.4119e-08,1.6367e-07,3,"N"
"446","35.2009.8.1.40.-65",2009,8,35,2,1,2,1,36.815,47,101,0,40,-65,40.5,-66.5,5,3.9704e-08,6.0192e-09,3,"N"
"447","35.2009.9.1.25.-70",2009,9,35,2,1,2,1,0.7,1,0,0,25,-70,29.5,-71.5,5,1.1166e-08,5.4924e-08,3,"N"
"448","35.2009.9.1.35.-70",2009,9,35,2,1,2,1,9.72,17,11,1,35,-70,36.5,-70.5,5,1.1392e-08,4.0093e-08,3,"N"
"449","35.2010.10.1.35.-70",2010,10,35,2,1,2,1,25.645,33,22,1,35,-70,37.5,-70.5,5,1.2778e-08,1.871e-08,4,"N"
"450","35.2010.10.1.40.-60",2010,10,35,2,1,2,1,13.1,25,18,0,40,-60,41.5,-62.5,5,2.0947e-08,4.5218e-09,4,"N"
"451","35.2010.2.1.15.-55",2010,2,35,2,1,2,1,1.6,2,1,0,15,-55,19.5,-59.5,5,1.1657e-08,1.4566e-07,1,"N"
"452","35.2010.3.1.25.-75",2010,3,35,2,1,2,1,1.6,2,1,0,25,-75,27.5,-79.5,5,2.0187e-08,5.8249e-08,1,"N"
"453","35.2010.4.1.25.-80",2010,4,35,2,1,2,1,6.2,8,0,0,25,-80,27.5,-84.5,5,0,2.1129e-08,2,"N"
"454","35.2010.8.1.25.-75",2010,8,35,2,1,2,1,2.805,5,3,0,25,-75,28.5,-79.5,5,1.3772e-08,1.891e-07,3,"N"
"455","35.2010.8.1.40.-60",2010,8,35,2,1,2,1,36.905,45,88,0,40,-60,40.5,-64.5,5,2.9027e-08,9.4492e-09,3,"N"
"456","35.2011.1.1.25.-60",2011,1,35,2,1,2,1,3.2,4,0,0,25,-60,28.5,-64.5,5,1.1017e-08,3.0187e-08,1,"N"
"457","35.2011.2.1.25.-60",2011,2,35,2,1,2,1,4,5,6,0,25,-60,28.5,-61.5,5,1.066e-08,2.8277e-08,1,"N"
"458","35.2011.2.1.25.-65",2011,2,35,2,1,2,1,0.8,1,0,0,25,-65,29.5,-66.5,5,1.0663e-08,2.2087e-08,1,"N"
"459","35.2011.5.1.35.-65",2011,5,35,2,1,2,1,17.235,30,20,0,35,-65,36.5,-68.5,5,1.134e-08,1.5655e-08,2,"N"
"460","35.2011.9.1.25.-75",2011,9,35,2,1,2,1,8.98,14,8,2,25,-75,28.5,-77.5,5,1.2103e-08,1.1671e-07,3,"N"
"461","35.2012.10.1.35.-70",2012,10,35,2,1,2,1,10.115,16,13,0,35,-70,36.5,-70.5,5,1.2013e-08,3.6608e-08,4,"N"
"462","35.2012.4.1.35.-70",2012,4,35,2,1,2,1,0.4,1,0,0,35,-70,36.5,-70.5,5,1.1448e-08,7.2791e-09,2,"N"
"463","35.2012.7.1.35.-60",2012,7,35,2,1,2,1,1,1,2,0,35,-60,39.5,-64.5,5,1.4466e-08,1.5057e-08,3,"N"
"464","35.2012.9.1.35.-65.3",2012,9,35,2,1,2,1,14.145,20,14,0,35,-65,37.5,-68.5,5,1.2226e-08,4.4402e-08,3,"N"
"465","35.2013.8.1.35.-65.0",2013,8,35,2,1,2,1,13.825,20,12,0,35,-65,35.5,-68.5,5,1.3455e-08,5.7514e-08,3,"N"
"466","35.2013.8.1.35.-65.5",2013,8,35,2,1,2,1,13.15,20,15,0,35,-65,37.5,-68.5,5,1.3981e-08,3.9668e-08,3,"N"
"467","35.2014.12.1.30.-70",2014,12,35,2,1,2,1,3.2,4,5,0,30,-70,33.5,-73.5,5,1.169e-08,3.68645e-08,4,"N"
"468","35.2014.6.1.35.-70",2014,6,35,2,1,2,1,9.79,16,13,0,35,-70,36.5,-70.5,5,1.1724e-08,1.7657e-08,2,"N"
"469","35.2014.6.1.40.-60",2014,6,35,2,1,2,1,2.4,3,2,0,40,-60,41.5,-61.5,5,1.7751e-08,9.2119e-10,2,"N"
"470","35.2014.7.1.35.-65.6",2014,7,35,2,1,2,1,3.955,7,7,0,35,-65,39.5,-65.5,5,1.5562e-08,1.3286e-08,3,"N"
"471","35.2014.8.1.35.-65.5",2014,8,35,2,1,2,1,3.78,6,7,0,35,-65,39.5,-66.5,5,1.9398e-08,2.0456e-08,3,"N"
"472","35.2014.9.1.40.-60",2014,9,35,2,1,2,1,43.1,55,67,0,40,-60,40.5,-63.5,5,1.8766e-08,1.3485e-08,3,"N"
"473","35.2015.11.1.35.-65",2015,11,35,2,1,2,1,31.74,49,33,1,35,-65,37.5,-68.5,5,1.2052e-08,2.2532e-08,4,"N"
"474","35.2015.6.1.35.-70",2015,6,35,2,1,2,1,2.75,5,0,0,35,-70,36.5,-70.5,5,1.1723e-08,1.7657e-08,2,"N"
"475","35.2015.8.1.40.-65",2015,8,35,2,1,2,1,28.375,46,67,0,40,-65,40.5,-66.5,5,3.6466e-08,8.1357e-09,3,"N"
"476","35.2015.9.1.25.-85",2015,9,35,2,1,2,1,2.28,3,5,1,25,-85,27.5,-89.5,5,1.4599e-08,1.3511e-07,3,"N"
"477","36.2004.6.1.25.-75",2004,6,36,2,1,2,1,1.8,3,1,0,25,-75,28.5,-79.5,6,1.3998e-08,1.1336e-07,2,"N"
"478","36.2004.6.1.25.-85",2004,6,36,2,1,2,1,10.416,12,11,1,25,-85,28.5,-85.5,6,1.4771e-08,8.2237e-08,2,"N"
"479","36.2004.9.1.25.-90",2004,9,36,2,1,2,1,0.6,1,0,0,25,-90,28.5,-90.5,6,0,0,3,"N"
"480","36.2005.8.1.40.-65",2005,8,36,2,1,2,1,1.632,2,9,0,40,-65,40.5,-66,6,4.4087e-08,6.31465e-09,3,"N"
"481","36.2006.6.1.30.-70",2006,6,36,2,1,2,1,26.16,24,26,0,30,-70,33.5,-73.5,6,1.1591e-08,2.7821e-08,2,"N"
"482","36.2007.5.1.35.-65",2007,5,36,2,1,2,1,7.542,17,11,0,35,-65,35.5,-69.5,6,1.115e-08,1.9202e-08,2,"N"
"483","36.2009.10.1.35.-70",2009,10,36,2,1,2,1,1.2,2,2,0,35,-70,36.5,-70.5,6,1.1738e-08,3.0104e-08,4,"N"
"484","36.2009.7.1.25.-75",2009,7,36,2,1,2,1,1.572,2,4,0,25,-75,27.5,-79.5,6,2.0379e-08,2.0244e-07,3,"N"
"485","36.2009.7.1.40.-65",2009,7,36,2,1,2,1,2.754,3,6,0,40,-65,40.5,-65.5,6,2.163e-08,3.7451e-09,3,"N"
"486","36.2010.10.1.25.-75",2010,10,36,2,1,2,1,1.494,3,0,0,25,-75,29.5,-75.5,6,1.1569e-08,6.047e-08,4,"N"
"487","36.2010.6.1.35.-70",2010,6,36,2,1,2,1,1.848,3,3,0,35,-70,38.5,-70.5,6,1.5529e-08,3.5979e-09,2,"N"
"488","36.2011.10.1.35.-65",2011,10,36,2,1,2,1,12.27,12,31,0,35,-65,39.5,-68,6,1.5666e-08,6.9415e-09,4,"N"
"489","36.2011.5.1.35.-70",2011,5,36,2,1,2,1,1.2,2,3,0,35,-70,36.5,-70.5,6,1.1646e-08,1.277e-08,2,"N"
"490","36.2011.6.1.35.-65",2011,6,36,2,1,2,1,10.884,13,27,0,35,-65,39.5,-67.5,6,1.5976e-08,4.1099e-09,2,"N"
"491","36.2013.11.1.40.-65",2013,11,36,2,1,2,1,8.082,7,17,0,40,-65,40.5,-65.5,6,1.7983e-08,1.9966e-09,4,"N"
"492","36.2013.6.1.35.-65",2013,6,36,2,1,2,1,21.858,33,28,0,35,-65,37.5,-68.5,6,1.1737e-08,1.8948e-08,2,"N"
"493","36.2013.8.1.25.-70",2013,8,36,2,1,2,1,3.054,7,7,0,25,-70,29.5,-72.5,6,1.0928e-08,7.0652e-08,3,"N"
"494","36.2014.7.1.40.-65",2014,7,36,2,1,2,1,11.196,17,17,0,40,-65,40.5,-66.5,6,2.5867e-08,4.2044e-09,3,"N"
"495","36.2014.8.1.25.-70",2014,8,36,2,1,2,1,2.304,7,1,0,25,-70,29.5,-73.5,6,1.0925e-08,7.7722e-08,3,"N"
"496","36.2014.8.1.35.-65.0",2014,8,36,2,1,2,1,14.952,20,28,1,35,-65,38.5,-68.5,6,1.3564e-08,3.0658e-08,3,"N"
"497","36.2015.6.1.35.-70",2015,6,36,2,1,2,1,3.99,6,9,0,35,-70,38.5,-70.5,6,1.3561e-08,4.4876e-09,2,"N"
"498","37.2004.7.1.35.-65",2004,7,37,2,1,2,2,2.905,7,7,0,35,-65,36.5,-67.5,5,1.2462e-08,3.6175e-08,3,"N"
"499","37.2008.9.1.35.-70",2008,9,37,2,1,2,2,3.7,5,18,0,35,-70,36.5,-70.5,5,1.2313e-08,3.1194e-08,3,"N"
"500","37.2009.6.1.25.-85",2009,6,37,2,1,2,2,0.57,1,4,0,25,-85,27.5,-85.5,5,1.5978e-08,7.7802e-08,2,"N"
"501","4.2005.6.1.25.-85",2005,6,4,1,1,2,1,3.44,4,11,1,25,-85,28,-89,5,2.68025e-08,4.71615e-08,2,"N"
"502","4.2006.7.1.40.-55",2006,7,4,1,1,2,1,2.24,2,12,0,40,-55,41.5,-59.5,5,3.543e-08,2.3711e-09,3,"N"
"503","4.2007.10.1.25.-70",2007,10,4,1,1,2,1,11.5,23,36,0,25,-70,29.5,-71.5,5,2.2131e-08,3.0919e-08,4,"N"
"504","4.2008.10.1.25.-70",2008,10,4,1,1,2,1,4,8,11,0,25,-70,29.5,-71.5,5,2.2179e-08,4.1502e-08,4,"N"
"505","4.2008.7.1.35.-65",2008,7,4,1,1,2,1,6.6,8,46,0,35,-65,39.5,-68.5,5,3.1793e-08,1.0369e-08,3,"N"
"506","4.2009.2.1.25.-70",2009,2,4,1,1,2,1,0.75,1,4,0,25,-70,29.5,-72.5,5,2.0487e-08,4.6524e-08,1,"N"
"507","4.2009.2.1.30.-70",2009,2,4,1,1,2,1,3,6,8,2,30,-70,30.5,-71.5,5,2.051e-08,5.02805e-08,1,"N"
"508","4.2009.4.1.30.-70",2009,4,4,1,1,2,1,1.5,2,3,0,30,-70,32.5,-71.5,5,2.15555e-08,2.7113e-08,2,"N"
"509","4.2009.7.1.25.-70",2009,7,4,1,1,2,1,2.5,5,5,0,25,-70,29.5,-73.5,5,2.1841e-08,4.7489e-08,3,"N"
"510","4.2009.9.1.30.-70",2009,9,4,1,1,2,1,0.5,1,0,0,30,-70,30.5,-72.5,5,2.1726e-08,4.0728e-08,3,"N"
"511","4.2010.11.1.25.-70",2010,11,4,1,1,2,1,1.5,3,3,1,25,-70,29.5,-72.5,5,2.2138e-08,2.8516e-08,4,"N"
"512","4.2010.12.1.25.-65",2010,12,4,1,1,2,1,1.15,1,4,0,25,-65,29.5,-69.5,5,2.2751e-08,2.6048e-08,4,"N"
"513","4.2010.6.1.25.-70",2010,6,4,1,1,2,1,2,4,6,0,25,-70,29.5,-72.5,5,2.3112e-08,2.3045e-08,2,"N"
"514","4.2012.10.1.25.-70",2012,10,4,1,1,2,1,3,6,11,0,25,-70,29.5,-72.5,5,2.2179e-08,4.3205e-08,4,"N"
"515","4.2012.3.1.30.-65",2012,3,4,1,1,2,1,4.14,6,15,0,30,-65,34.5,-69,5,2.06265e-08,4.8706e-08,1,"N"
"516","4.2012.6.1.40.-60",2012,6,4,1,1,2,1,5.625,5,29,0,40,-60,41.5,-61.5,5,3.0413e-08,1.3036e-09,2,"N"
"517","4.2012.9.1.40.-65",2012,9,4,1,1,2,1,4,4,18,0,40,-65,40.5,-66.5,5,3.7099e-08,6.4858e-09,3,"N"
"518","4.2013.10.1.30.-70",2013,10,4,1,1,2,1,2.5,5,10,0,30,-70,32.5,-72.5,5,2.2331e-08,4.7226e-08,4,"N"
"519","4.2013.12.1.30.-70",2013,12,4,1,1,2,1,3,5,9,0,30,-70,30.5,-73.5,5,2.182e-08,4.9154e-08,4,"N"
"520","4.2013.2.1.25.-70",2013,2,4,1,1,2,1,12,24,39,0,25,-70,29.5,-72.5,5,2.079e-08,3.9006e-08,1,"N"
"521","4.2013.3.1.25.-75",2013,3,4,1,1,2,1,0.6,1,4,0,25,-75,25.5,-75.5,5,2.2024e-08,8.2713e-08,1,"N"
"522","4.2013.6.1.25.-75",2013,6,4,1,1,2,1,1,2,4,0,25,-75,27.5,-76.5,5,2.3083e-08,7.2889e-08,2,"N"
"523","4.2014.11.1.30.-70",2014,11,4,1,1,2,1,0.76,1,4,0,30,-70,33.5,-72.5,5,2.2199e-08,3.5576e-08,4,"N"
"524","4.2014.8.1.30.-70",2014,8,4,1,1,2,1,4.8,9,12,0,30,-70,30.5,-71.5,5,2.1659e-08,5.3658e-08,3,"N"
"525","4.2014.9.1.25.-70",2014,9,4,1,1,2,1,3.855,7,15,0,25,-70,29.5,-72.5,5,2.1996e-08,5.8399e-08,3,"N"
"526","4.2015.5.1.25.-70",2015,5,4,1,1,2,1,8,16,29,0,25,-70,29.5,-73,5,2.1956e-08,3.31565e-08,2,"N"
"527","40.1990.10.1.35.-65",1990,10,40,2,1,2,4,2.358,8,23,0,35,-65,36.5,-67.5,2,1.421e-08,3.5158e-08,4,"N"
